期号,front1,front2,front3,front4,front5,back1,back2,日期,front_sum,front_span,front_odd_count,front_Zone1_count,front_Zone2_count,front_Zone3_count,front_consecutive_count,front_repeat_count,back_sum,back_span,back_odd_count,back_is_large
20090,5,6,27,28,29,11,12,2020-09-16,95,24,3,2,0,3,3,1,23,1,1,1
20091,12,16,20,23,31,5,12,2020-09-19,102,19,2,1,3,1,0,0,17,7,1,1
20092,8,11,17,31,35,7,11,2020-09-21,102,27,4,2,1,2,0,1,18,4,2,1
20093,6,14,25,27,28,4,11,2020-09-23,100,22,2,1,1,3,1,0,15,7,1,1
20094,4,6,7,8,16,2,8,2020-09-26,41,12,1,4,1,0,2,1,10,6,0,1
20095,2,18,25,26,32,2,7,2020-09-28,103,30,1,1,1,3,1,0,9,5,1,1
20096,7,8,10,25,28,3,11,2020-09-30,78,21,2,3,0,2,1,1,14,8,2,1
20097,5,25,27,30,34,6,12,2020-10-05,121,29,3,1,0,4,0,1,18,6,0,1
20098,4,9,15,24,35,4,10,2020-10-07,87,31,3,2,2,1,0,0,14,6,0,1
20099,2,3,11,15,27,4,12,2020-10-10,58,25,4,3,1,1,1,1,16,8,0,1
20100,4,5,8,22,33,7,10,2020-10-12,72,29,2,3,1,1,1,0,17,3,1,1
20101,3,4,5,9,34,7,9,2020-10-14,55,31,3,4,0,1,2,2,16,2,2,1
20102,7,11,18,20,29,9,12,2020-10-17,85,22,3,2,2,1,0,0,21,3,1,1
20103,7,12,13,19,23,2,8,2020-10-19,74,16,4,2,3,0,1,1,10,6,0,1
20104,3,12,23,26,30,4,7,2020-10-21,94,27,2,2,1,2,0,2,11,3,1,1
20105,3,8,12,13,22,4,12,2020-10-24,58,19,2,3,2,0,1,2,16,8,0,1
20106,2,3,11,14,27,4,10,2020-10-26,57,25,3,3,1,1,1,1,14,6,0,1
20107,1,4,13,17,28,3,7,2020-10-28,63,27,3,2,2,1,0,0,10,4,2,1
20108,2,3,6,7,33,8,9,2020-10-31,51,31,3,4,0,1,2,0,17,1,1,1
20109,2,20,21,23,32,6,12,2020-11-02,98,30,2,1,3,1,1,1,18,6,0,1
20110,11,16,20,21,28,5,11,2020-11-04,96,17,2,1,3,1,1,2,16,6,2,1
20111,5,7,9,20,28,2,7,2020-11-07,69,23,3,3,1,1,0,2,9,5,1,1
20112,8,11,13,30,32,2,6,2020-11-09,94,24,2,2,1,2,0,0,8,4,0,0
20113,6,14,18,28,33,2,5,2020-11-11,99,27,1,1,2,2,0,0,7,3,1,0
20114,10,12,21,24,30,3,7,2020-11-14,97,20,1,2,2,1,0,0,10,4,2,1
20115,1,9,18,19,23,1,9,2020-11-16,70,22,4,2,3,0,1,0,10,8,2,1
20116,8,10,12,16,22,3,9,2020-11-18,68,14,0,3,2,0,0,0,12,6,2,1
20117,7,19,20,23,24,5,10,2020-11-21,93,17,3,1,4,0,2,0,15,5,1,1
20118,1,9,15,30,33,4,9,2020-11-23,88,32,4,2,1,2,0,0,13,5,1,1
20119,14,22,24,28,32,7,8,2020-11-25,120,18,0,0,3,2,0,0,15,1,1,1
20120,5,25,26,30,35,4,10,2020-11-28,121,30,3,1,0,4,1,0,14,6,0,1
20121,9,17,27,28,35,3,8,2020-11-30,116,26,4,1,1,3,1,1,11,5,1,1
20122,8,19,29,34,35,6,11,2020-12-02,125,27,3,1,1,3,1,1,17,5,1,1
20123,1,7,11,15,21,4,11,2020-12-05,55,20,5,3,2,0,0,0,15,7,1,1
20124,11,15,24,26,35,4,5,2020-12-07,111,24,3,1,2,2,0,2,9,1,1,0
20125,1,2,3,8,22,1,4,2020-12-09,36,21,2,4,1,0,2,0,5,3,1,0
20126,1,4,9,22,28,4,12,2020-12-12,64,27,2,3,1,1,0,2,16,8,0,1
20127,1,4,17,18,26,3,10,2020-12-14,66,25,2,2,2,1,1,2,13,7,1,1
20128,9,12,13,26,33,4,10,2020-12-16,93,24,3,2,1,2,1,1,14,6,0,1
20129,10,22,27,33,34,1,11,2020-12-19,126,24,2,1,1,3,1,1,12,10,2,1
20130,16,17,23,26,32,2,12,2020-12-21,114,16,2,0,3,2,1,0,14,10,0,1
20131,8,25,27,29,35,2,3,2020-12-23,124,27,4,1,0,4,0,0,5,1,1,0
20132,3,15,16,17,21,7,10,2020-12-26,72,18,4,1,4,0,2,0,17,3,1,1
20133,11,24,26,33,35,8,9,2020-12-28,129,24,3,1,1,3,0,0,17,1,1,1
20134,8,11,13,22,25,4,7,2020-12-30,79,17,3,2,2,1,0,1,11,3,1,1
21001,2,6,12,19,33,8,9,2021-01-02,72,31,2,3,1,1,0,0,17,1,1,1
21002,2,16,26,31,34,9,11,2021-01-04,109,32,1,1,1,3,0,1,20,2,2,1
21003,7,21,28,31,35,4,10,2021-01-06,122,28,4,1,1,3,0,1,14,6,0,1
21004,5,10,17,23,28,2,8,2021-01-09,83,23,3,2,2,1,0,1,10,6,0,1
21005,3,7,10,12,35,3,5,2021-01-11,67,32,3,4,0,1,0,1,8,2,2,0
21006,4,22,25,28,35,4,5,2021-01-13,114,31,2,1,1,3,0,1,9,1,1,0
21007,5,23,30,34,35,8,10,2021-01-16,127,30,3,1,1,3,1,1,18,2,0,1
21008,5,19,20,27,33,3,8,2021-01-18,104,28,4,1,2,2,1,1,11,5,1,1
21009,1,3,20,29,32,5,12,2021-01-20,85,31,3,2,1,2,0,1,17,7,1,1
21010,1,5,16,22,34,8,11,2021-01-23,78,33,2,2,2,1,0,1,19,3,1,1
21011,6,9,11,14,21,1,3,2021-01-25,61,15,3,3,2,0,0,0,4,2,2,0
21012,6,12,20,23,33,1,9,2021-01-27,94,27,2,2,2,1,0,1,10,8,2,1
21013,21,27,28,30,34,8,11,2021-01-30,140,13,2,0,1,4,1,0,19,3,1,1
21014,7,13,20,27,29,4,9,2021-02-01,96,22,4,1,2,2,0,1,13,5,1,1
21015,4,8,17,19,25,1,7,2021-02-03,73,21,3,2,2,1,0,0,8,6,2,1
21016,8,9,10,19,34,1,2,2021-02-06,80,26,2,3,1,1,2,2,3,1,1,0
21017,17,21,26,29,32,2,7,2021-02-08,125,15,3,0,2,3,0,0,9,5,1,1
21018,2,20,23,26,34,5,10,2021-02-20,105,32,1,1,2,2,0,1,15,5,1,1
21019,1,12,13,28,29,3,4,2021-02-22,83,28,3,2,1,2,2,0,7,1,1,0
21020,7,21,22,30,33,4,6,2021-02-24,113,26,3,1,2,2,1,0,10,2,0,0
21021,16,18,29,33,35,9,12,2021-02-27,131,19,3,0,2,3,0,1,21,3,1,1
21022,2,12,22,30,33,2,4,2021-03-01,99,31,1,2,1,2,0,1,6,2,0,0
21023,7,9,13,16,32,2,9,2021-03-03,77,25,3,2,2,1,0,0,11,7,1,1
21024,11,14,21,24,31,2,10,2021-03-06,101,20,3,1,3,1,0,0,12,8,0,1
21025,17,18,23,30,31,10,12,2021-03-08,119,14,3,0,3,2,2,1,22,2,0,1
21026,7,11,20,24,27,1,11,2021-03-10,89,20,3,2,2,1,0,0,12,10,2,1
21027,9,21,22,26,30,4,12,2021-03-13,108,21,2,1,2,2,1,0,16,8,0,1
21028,2,3,5,17,29,4,10,2021-03-15,56,27,4,3,1,1,1,0,14,6,0,1
21029,2,6,10,32,33,4,7,2021-03-17,83,31,1,3,0,2,1,1,11,3,1,1
21030,18,23,25,26,32,2,7,2021-03-20,124,14,2,0,2,3,1,1,9,5,1,1
21031,1,4,19,20,34,3,5,2021-03-22,78,33,2,2,2,1,1,0,8,2,2,0
21032,1,11,14,34,35,7,10,2021-03-24,95,34,3,2,1,2,1,2,17,3,1,1
21033,1,3,5,30,32,1,5,2021-03-27,71,31,3,3,0,2,0,1,6,4,2,0
21034,8,10,14,25,34,7,8,2021-03-29,91,26,1,2,1,2,0,0,15,1,1,1
21035,5,11,16,30,32,3,4,2021-03-31,94,27,2,2,1,2,0,0,7,1,1,0
21036,8,17,25,28,33,7,11,2021-04-03,111,25,3,1,1,3,0,0,18,4,2,1
21037,10,21,27,29,33,4,12,2021-04-05,120,23,4,1,1,3,0,1,16,8,0,1
21038,9,11,20,29,32,1,7,2021-04-07,101,23,3,2,1,2,0,1,8,6,2,1
21039,4,12,14,21,35,2,11,2021-04-10,86,31,2,2,2,1,0,0,13,9,1,1
21040,2,3,9,16,19,3,7,2021-04-12,49,17,3,3,2,0,1,0,10,4,2,1
21041,2,5,9,11,32,4,9,2021-04-14,59,30,3,4,0,1,0,2,13,5,1,1
21042,9,15,20,23,29,4,5,2021-04-17,96,20,4,1,3,1,0,1,9,1,1,0
21043,7,12,17,19,34,1,10,2021-04-19,89,27,3,2,2,1,0,0,11,9,1,1
21044,6,18,31,33,35,10,11,2021-04-21,123,29,3,1,1,3,0,0,21,1,1,1
21045,1,4,6,11,19,7,9,2021-04-24,41,18,3,4,1,0,0,1,16,2,2,1
21046,6,8,12,14,18,6,8,2021-04-26,58,12,0,3,2,0,0,1,14,2,0,1
21047,1,6,9,25,33,4,8,2021-04-28,74,32,4,3,0,2,0,1,12,4,0,1
21048,4,7,17,21,27,10,12,2021-05-01,76,23,4,2,2,1,0,0,22,2,0,1
21049,1,10,22,23,25,2,12,2021-05-03,81,24,3,2,2,1,1,0,14,10,0,1
21050,9,22,32,33,35,5,10,2021-05-05,131,26,3,1,1,3,1,1,15,5,1,1
21051,1,4,14,16,19,3,4,2021-05-08,54,18,2,2,3,0,0,0,7,1,1,0
21052,2,11,13,14,30,9,12,2021-05-10,70,28,2,2,2,1,1,1,21,3,1,1
21053,3,6,15,17,35,7,11,2021-05-12,76,32,4,2,2,1,0,0,18,4,2,1
21054,3,6,17,20,25,3,9,2021-05-15,71,22,3,2,2,1,0,3,12,6,2,1
21055,3,6,10,11,24,10,11,2021-05-17,54,21,2,4,1,0,1,2,21,1,1,1
21056,3,11,16,21,26,9,10,2021-05-19,77,23,3,2,2,1,0,2,19,1,1,1
21057,5,7,19,20,28,5,7,2021-05-22,79,23,3,2,2,1,1,0,12,2,2,1
21058,13,15,17,23,34,1,11,2021-05-24,102,21,4,0,4,1,0,0,12,10,2,1
21059,4,16,27,28,35,2,9,2021-05-26,110,31,2,1,1,3,1,0,11,7,1,1
21060,9,13,25,31,33,3,7,2021-05-29,111,24,5,1,1,3,0,0,10,4,2,1
21061,15,19,20,26,32,4,7,2021-05-31,112,17,2,0,3,2,1,0,11,3,1,1
21062,4,6,23,32,34,5,7,2021-06-02,99,30,1,2,1,2,0,1,12,2,2,1
21063,5,9,14,29,30,9,11,2021-06-05,87,25,3,2,1,2,1,0,20,2,2,1
21064,1,17,19,32,34,6,10,2021-06-07,103,33,3,1,2,2,0,0,16,4,0,1
21065,23,25,30,31,35,7,8,2021-06-09,144,12,4,0,1,4,1,0,15,1,1,1
21066,24,26,29,34,35,9,11,2021-06-12,148,11,2,0,1,4,1,1,20,2,2,1
21067,1,4,22,23,34,8,9,2021-06-14,84,33,2,2,2,1,1,1,17,1,1,1
21068,2,20,21,26,30,2,10,2021-06-16,99,28,1,1,2,2,1,0,12,8,0,1
21069,1,3,24,32,33,4,6,2021-06-19,93,32,3,2,1,2,1,0,10,2,0,0
21070,3,20,21,22,24,6,12,2021-06-21,90,21,2,1,4,0,2,2,18,6,0,1
21071,8,11,16,29,35,1,4,2021-06-23,99,27,3,2,1,2,0,0,5,3,1,0
21072,2,3,15,22,26,3,11,2021-06-26,68,24,2,2,2,1,1,0,14,8,2,1
21073,8,12,14,20,24,6,10,2021-06-28,78,16,0,2,3,0,0,0,16,4,0,1
21074,11,14,18,20,25,3,7,2021-06-30,88,14,2,1,3,1,0,2,10,4,2,1
21075,6,14,15,17,20,1,5,2021-07-03,72,14,2,1,4,0,1,2,6,4,2,0
21076,6,13,22,25,26,2,4,2021-07-05,92,20,2,1,2,2,1,1,6,2,0,0
21077,2,6,9,21,25,6,8,2021-07-07,63,23,3,3,1,1,0,2,14,2,0,1
21078,2,8,17,19,25,1,5,2021-07-10,71,23,3,2,2,1,0,2,6,4,2,0
21079,6,14,19,26,33,8,11,2021-07-12,98,27,2,1,2,2,0,1,19,3,1,1
21080,15,16,20,29,30,6,10,2021-07-14,110,15,2,0,3,2,2,0,16,4,0,1
21081,5,13,24,29,35,7,8,2021-07-17,106,30,4,1,2,2,0,1,15,1,1,1
21082,1,14,22,29,33,3,10,2021-07-19,99,32,3,1,2,2,0,1,13,7,1,1
21083,7,9,11,26,35,1,8,2021-07-21,88,28,4,3,0,2,0,0,9,7,1,1
21084,2,10,14,30,33,6,9,2021-07-24,89,31,1,2,1,2,0,0,15,3,1,1
21085,1,12,15,26,35,10,11,2021-07-26,89,34,3,2,1,2,0,0,21,1,1,1
21086,2,3,7,16,17,6,10,2021-07-28,45,15,3,3,2,0,2,0,16,4,0,1
21087,10,14,15,25,28,3,10,2021-07-31,92,18,2,1,2,2,1,0,13,7,1,1
21088,2,14,31,34,35,1,7,2021-08-02,116,33,2,1,1,3,1,1,8,6,2,1
21089,1,17,24,28,35,10,12,2021-08-04,105,34,3,1,2,2,0,1,22,2,0,1
21090,6,7,19,26,32,6,12,2021-08-07,90,26,2,2,1,2,1,0,18,6,0,1
21091,1,4,10,21,29,3,5,2021-08-09,65,28,3,3,1,1,0,0,8,2,2,0
21092,12,14,27,28,34,3,7,2021-08-11,115,22,1,1,1,3,1,0,10,4,2,1
21093,20,25,27,28,31,8,11,2021-08-14,131,11,3,0,1,4,1,2,19,3,1,1
21094,5,6,24,27,33,5,12,2021-08-16,95,28,3,2,1,2,1,1,17,7,1,1
21095,10,15,19,20,30,11,12,2021-08-18,94,20,2,1,3,1,1,0,23,1,1,1
21096,7,8,10,20,21,1,5,2021-08-21,66,14,2,3,2,0,2,2,6,4,2,0
21097,11,26,30,31,33,3,10,2021-08-23,131,22,3,1,0,4,1,0,13,7,1,1
21098,2,7,21,27,33,7,9,2021-08-25,90,31,4,2,1,2,0,1,16,2,2,1
21099,15,19,27,28,30,3,4,2021-08-28,119,15,3,0,2,3,1,1,7,1,1,0
21100,7,11,23,26,28,2,7,2021-08-30,95,21,3,2,1,2,0,1,9,5,1,1
21101,13,18,19,27,32,6,11,2021-09-01,109,19,3,0,3,2,1,0,17,5,1,1
21102,2,8,11,16,23,2,7,2021-09-04,60,21,2,3,2,0,0,0,9,5,1,1
21103,4,10,23,30,31,5,11,2021-09-06,98,27,2,2,1,2,1,1,16,6,2,1
21104,23,25,26,30,33,3,11,2021-09-08,137,10,3,0,1,4,1,2,14,8,2,1
21105,7,10,11,17,18,4,9,2021-09-11,63,11,3,3,2,0,2,0,13,5,1,1
21106,2,13,14,32,34,2,12,2021-09-13,95,32,1,1,2,2,1,0,14,10,0,1
21107,3,5,13,20,25,7,11,2021-09-15,66,22,4,2,2,1,0,1,18,4,2,1
21108,5,19,22,26,35,2,6,2021-09-18,107,30,3,1,2,2,0,1,8,4,0,0
21109,3,4,7,27,31,6,9,2021-09-20,72,28,4,3,0,2,1,0,15,3,1,1
21110,11,14,29,31,32,11,12,2021-09-22,117,21,3,1,1,3,1,1,23,1,1,1
21111,7,8,15,19,28,8,9,2021-09-25,77,21,3,2,2,1,1,0,17,1,1,1
21112,18,21,22,23,35,11,12,2021-09-27,119,17,3,0,4,1,2,0,23,1,1,1
21113,17,18,25,27,28,4,8,2021-09-29,115,11,3,0,2,3,2,1,12,4,0,1
21114,8,9,13,29,30,1,11,2021-10-06,89,22,3,2,1,2,2,0,12,10,2,1
21115,8,13,19,20,29,6,10,2021-10-09,89,21,3,1,3,1,1,3,16,4,0,1
21116,4,25,28,29,35,3,11,2021-10-11,121,31,3,1,0,4,1,1,14,8,2,1
21117,11,18,21,22,33,5,6,2021-10-13,105,22,3,1,3,1,1,0,11,1,1,0
21118,14,17,18,28,34,2,3,2021-10-16,111,20,1,0,3,2,1,1,5,1,1,0
21119,1,2,9,16,30,9,10,2021-10-18,58,29,2,3,1,1,1,0,19,1,1,1
21120,5,10,21,25,31,5,11,2021-10-20,92,26,4,2,1,2,0,0,16,6,2,1
21121,2,15,19,29,30,2,9,2021-10-23,95,28,3,1,2,2,1,0,11,7,1,1
21122,14,15,26,27,29,4,5,2021-10-25,111,15,3,0,2,3,2,2,9,1,1,0
21123,8,23,26,27,33,8,9,2021-10-27,117,25,3,1,1,3,1,2,17,1,1,1
21124,10,17,22,25,35,7,9,2021-10-30,109,25,3,1,2,2,0,0,16,2,2,1
21125,17,19,21,27,31,4,9,2021-11-01,115,14,5,0,3,2,0,1,13,5,1,1
21126,1,11,12,34,35,9,12,2021-11-03,93,34,3,3,0,2,2,0,21,3,1,1
21127,1,2,15,17,26,2,11,2021-11-06,61,25,3,2,2,1,1,1,13,9,1,1
21128,14,17,18,23,27,5,8,2021-11-08,99,13,3,0,4,1,1,1,13,3,1,1
21129,2,16,17,18,34,4,10,2021-11-10,87,32,1,1,3,1,2,2,14,6,0,1
21130,2,3,14,27,28,5,10,2021-11-13,74,26,2,2,1,2,2,1,15,5,1,1
21131,6,8,16,34,35,5,6,2021-11-15,99,29,1,2,1,2,1,0,11,1,1,0
21132,4,21,28,29,33,3,11,2021-11-17,115,29,3,1,1,3,1,0,14,8,2,1
21133,8,9,17,26,28,6,8,2021-11-20,88,20,2,2,1,2,1,1,14,2,0,1
21134,2,6,14,19,28,1,6,2021-11-22,69,26,1,2,2,1,0,1,7,5,1,0
21135,4,7,17,29,31,5,6,2021-11-24,88,27,4,2,1,2,0,0,11,1,1,0
21136,8,12,19,27,33,2,5,2021-11-27,99,25,3,2,1,2,0,0,7,3,1,0
21137,2,7,13,14,19,4,5,2021-11-29,55,17,3,2,3,0,1,1,9,1,1,0
21138,9,11,12,15,31,5,11,2021-12-01,78,22,4,3,1,1,1,0,16,6,2,1
21139,5,13,18,23,34,8,9,2021-12-04,93,29,3,1,3,1,0,0,17,1,1,1
21140,5,24,26,33,35,9,12,2021-12-06,123,30,3,1,1,3,0,1,21,3,1,1
21141,2,8,16,29,34,5,12,2021-12-08,89,32,1,2,1,2,0,0,17,7,1,1
21142,11,13,17,19,25,2,9,2021-12-11,85,14,5,1,3,1,0,0,11,7,1,1
21143,9,17,19,29,34,4,11,2021-12-13,108,25,4,1,2,2,0,2,15,7,1,1
21144,3,20,25,30,34,2,9,2021-12-15,112,31,2,1,1,3,0,1,11,7,1,1
21145,3,8,25,29,30,1,6,2021-12-18,95,27,3,2,0,3,1,3,7,5,1,0
21146,3,5,8,18,20,9,11,2021-12-20,54,17,2,3,2,0,0,2,20,2,2,1
21147,1,2,8,12,26,1,7,2021-12-22,49,25,1,4,0,1,1,1,8,6,2,1
21148,1,4,12,16,29,4,8,2021-12-25,62,28,2,3,1,1,0,2,12,4,0,1
21149,20,26,28,30,35,10,11,2021-12-27,139,15,1,0,1,4,0,0,21,1,1,1
21150,4,10,11,23,26,7,10,2021-12-29,74,22,2,3,1,1,1,1,17,3,1,1
22001,8,11,19,22,29,3,11,2022-01-01,89,21,3,2,2,1,0,1,14,8,2,1
22002,4,6,7,9,24,4,12,2022-01-03,50,20,2,4,1,0,1,0,16,8,0,1
22003,2,18,24,25,34,8,12,2022-01-05,103,32,1,1,2,2,1,1,20,4,0,1
22004,7,20,27,30,33,3,4,2022-01-08,117,26,3,1,1,3,0,0,7,1,1,0
22005,2,13,17,19,34,5,9,2022-01-10,85,32,3,1,3,1,0,0,14,4,2,1
22006,1,5,7,17,20,5,12,2022-01-12,50,19,4,3,2,0,0,1,17,7,1,1
22007,5,22,23,25,35,3,11,2022-01-15,110,30,4,1,2,2,1,1,14,8,2,1
22008,1,2,13,18,34,6,7,2022-01-17,68,33,2,2,2,1,1,0,13,1,1,1
22009,13,14,18,31,33,7,10,2022-01-19,109,20,3,0,3,2,1,2,17,3,1,1
22010,4,19,25,31,35,2,11,2022-01-22,114,31,4,1,1,3,0,1,13,9,1,1
22011,3,5,17,24,32,5,12,2022-01-24,81,29,3,2,2,1,0,0,17,7,1,1
22012,3,5,10,33,34,7,10,2022-01-26,85,31,3,3,0,2,1,2,17,3,1,1
22013,4,9,16,25,32,5,6,2022-02-09,86,28,2,2,1,2,0,0,11,1,1,0
22014,1,4,10,18,32,1,9,2022-02-12,65,31,1,3,1,1,0,2,10,8,2,1
22015,1,2,8,12,30,5,12,2022-02-14,53,29,1,4,0,1,1,1,17,7,1,1
22016,1,7,17,26,32,1,9,2022-02-16,83,31,3,2,1,2,0,1,10,8,2,1
22017,10,14,18,23,25,7,11,2022-02-19,90,15,2,1,3,1,0,0,18,4,2,1
22018,16,21,29,31,34,6,9,2022-02-21,131,18,3,0,2,3,0,0,15,3,1,1
22019,1,4,7,17,21,1,2,2022-02-23,50,20,4,3,2,0,0,1,3,1,1,0
22020,16,17,30,31,35,8,9,2022-02-26,129,19,3,0,2,3,2,1,17,1,1,1
22021,11,15,16,18,35,6,9,2022-02-28,95,24,3,1,3,1,1,2,15,3,1,1
22022,1,5,14,17,28,6,7,2022-03-02,65,27,3,2,2,1,0,0,13,1,1,1
22023,4,5,18,20,25,11,12,2022-03-05,72,21,2,2,2,1,1,1,23,1,1,1
22024,1,2,11,30,35,1,12,2022-03-07,79,34,3,3,0,2,1,0,13,11,1,1
22025,4,7,22,24,29,1,7,2022-03-09,86,25,2,2,2,1,0,0,8,6,2,1
22026,11,14,22,23,27,8,10,2022-03-12,97,16,3,1,3,1,1,1,18,2,0,1
22027,3,6,11,31,32,5,12,2022-03-14,83,29,3,3,0,2,1,1,17,7,1,1
22028,4,9,16,17,35,1,7,2022-03-16,81,31,3,2,2,1,1,0,8,6,2,1
22029,7,8,10,14,17,10,12,2022-03-19,56,10,2,3,2,0,1,1,22,2,0,1
22030,12,14,15,21,30,1,9,2022-03-21,92,18,2,1,3,1,1,1,10,8,2,1
22031,7,14,16,20,28,4,8,2022-03-23,85,21,1,1,3,1,0,1,12,4,0,1
22032,5,9,18,31,32,1,5,2022-03-26,95,27,3,2,1,2,1,0,6,4,2,0
22033,8,15,16,19,33,3,4,2022-03-28,91,25,3,1,3,1,1,0,7,1,1,0
22034,2,10,24,27,28,6,7,2022-03-30,91,26,1,2,1,2,1,0,13,1,1,1
22035,9,11,13,23,31,5,8,2022-04-02,87,22,5,2,2,1,0,0,13,3,1,1
22036,18,19,21,26,34,6,7,2022-04-04,118,16,2,0,3,2,1,0,13,1,1,1
22037,1,9,17,20,28,6,10,2022-04-06,75,27,3,2,2,1,0,0,16,4,0,1
22038,7,9,11,12,26,9,12,2022-04-09,65,19,3,4,0,1,1,1,21,3,1,1
22039,1,8,11,22,31,5,11,2022-04-11,73,30,3,3,1,1,0,1,16,6,2,1
22040,10,19,25,29,33,8,12,2022-04-13,116,23,4,1,1,3,0,0,20,4,0,1
22041,5,15,25,26,33,6,11,2022-04-16,104,28,4,1,1,3,1,2,17,5,1,1
22042,8,10,11,29,32,2,6,2022-04-18,90,24,2,3,0,2,1,0,8,4,0,0
22043,2,16,17,24,30,9,12,2022-04-20,89,28,1,1,3,1,1,0,21,3,1,1
22044,1,2,16,17,20,3,7,2022-04-23,56,19,2,2,3,0,2,3,10,4,2,1
22045,2,3,7,12,20,1,5,2022-04-25,44,18,2,4,1,0,1,2,6,4,2,0
22046,6,7,12,22,27,3,5,2022-04-27,74,21,2,3,1,1,1,2,8,2,2,0
22047,7,10,11,12,33,3,11,2022-04-30,73,26,3,4,0,1,2,2,14,8,2,1
22048,16,22,28,29,32,8,9,2022-05-02,127,16,1,0,2,3,1,0,17,1,1,1
22049,6,10,20,28,35,1,10,2022-05-04,99,29,1,2,1,2,0,1,11,9,1,1
22050,2,10,21,24,30,8,10,2022-05-07,87,28,1,2,2,1,0,1,18,2,0,1
22051,1,16,17,19,33,5,6,2022-05-09,86,32,4,1,3,1,1,0,11,1,1,0
22052,1,13,18,29,35,4,9,2022-05-11,96,34,4,1,2,2,0,1,13,5,1,1
22053,9,17,19,20,25,1,9,2022-05-14,90,16,4,1,3,1,1,0,10,8,2,1
22054,5,16,21,23,34,7,10,2022-05-16,99,29,3,1,3,1,0,0,17,3,1,1
22055,1,2,12,15,23,4,6,2022-05-18,53,22,3,3,2,0,1,1,10,2,0,0
22056,2,11,15,17,31,7,9,2022-05-21,76,29,4,2,2,1,0,2,16,2,2,1
22057,6,12,18,21,35,7,10,2022-05-23,92,29,2,2,2,1,0,0,17,3,1,1
22058,3,4,24,26,35,7,8,2022-05-25,92,32,2,2,1,2,1,1,15,1,1,1
22059,4,15,18,32,34,4,9,2022-05-28,103,30,1,1,2,2,0,1,13,5,1,1
22060,2,6,10,11,20,3,9,2022-05-30,49,18,1,4,1,0,1,0,12,6,2,1
22061,6,9,19,22,30,1,6,2022-06-01,86,24,2,2,2,1,0,1,7,5,1,0
22062,5,9,11,12,31,7,11,2022-06-04,68,26,4,4,0,1,1,1,18,4,2,1
22063,2,3,22,26,31,6,10,2022-06-06,84,29,2,2,1,2,1,1,16,4,0,1
22064,2,19,22,25,35,5,7,2022-06-08,103,33,3,1,2,2,0,2,12,2,2,1
22065,5,10,13,22,28,1,4,2022-06-11,78,23,2,2,2,1,0,1,5,3,1,0
22066,2,24,25,26,34,3,12,2022-06-13,111,32,1,1,1,3,2,0,15,9,1,1
22067,4,14,15,32,33,10,11,2022-06-15,98,29,2,1,2,2,2,0,21,1,1,1
22068,3,6,10,15,23,3,8,2022-06-18,57,20,3,3,2,0,0,1,11,5,1,1
22069,2,3,23,28,35,2,9,2022-06-20,91,33,3,2,1,2,1,2,11,7,1,1
22070,1,7,17,23,35,7,11,2022-06-22,83,34,5,2,2,1,0,2,18,4,2,1
22071,9,15,19,25,29,8,9,2022-06-25,97,20,5,1,2,2,0,0,17,1,1,1
22072,1,12,13,15,30,3,7,2022-06-27,71,29,3,2,2,1,1,1,10,4,2,1
22073,11,18,21,25,32,2,4,2022-06-29,107,21,3,1,2,2,0,0,6,2,0,0
22074,2,6,21,25,28,2,6,2022-07-02,82,26,2,2,1,2,0,2,8,4,0,0
22075,4,12,13,17,18,7,9,2022-07-04,64,14,2,2,3,0,2,0,16,2,2,1
22076,5,17,30,34,35,2,9,2022-07-06,121,30,3,1,1,3,1,1,11,7,1,1
22077,5,10,11,16,19,1,10,2022-07-09,61,14,3,3,2,0,1,1,11,9,1,1
22078,2,3,18,20,27,1,2,2022-07-11,70,25,2,2,2,1,1,0,3,1,1,0
22079,7,10,19,26,32,8,12,2022-07-13,94,25,2,2,1,2,0,0,20,4,0,1
22080,10,17,30,31,34,3,6,2022-07-16,122,24,2,1,1,3,1,1,9,3,1,0
22081,5,10,19,31,32,9,10,2022-07-18,97,27,3,2,1,2,1,2,19,1,1,1
22082,4,26,27,30,33,2,9,2022-07-20,120,29,2,1,0,4,1,0,11,7,1,1
22083,2,9,17,26,32,4,6,2022-07-23,86,30,2,2,1,2,0,1,10,2,0,0
22084,3,11,19,25,27,4,12,2022-07-25,85,24,5,2,1,2,0,0,16,8,0,1
22085,11,16,31,33,35,6,8,2022-07-27,126,24,4,1,1,3,0,1,14,2,0,1
22086,4,10,21,28,31,8,11,2022-07-30,94,27,2,2,1,2,0,1,19,3,1,1
22087,4,6,10,24,28,6,12,2022-08-01,72,24,0,3,1,1,0,3,18,6,0,1
22088,1,8,10,20,35,6,11,2022-08-03,74,34,2,3,1,1,0,1,17,5,1,1
22089,1,20,21,31,33,3,11,2022-08-06,106,32,4,1,2,2,1,2,14,8,2,1
22090,1,20,24,25,31,9,12,2022-08-08,101,30,3,1,2,2,1,3,21,3,1,1
22091,2,11,20,22,34,4,12,2022-08-10,89,32,1,2,2,1,0,1,16,8,0,1
22092,1,4,12,23,29,5,12,2022-08-13,69,28,3,3,1,1,0,0,17,7,1,1
22093,7,11,14,21,29,7,10,2022-08-15,82,22,4,2,2,1,0,1,17,3,1,1
22094,3,4,7,12,19,2,5,2022-08-17,45,16,3,4,1,0,1,1,7,3,1,0
